catch_id,caught_at,user_id,user_name,area_id,area_name,fish_id,fish_name,size,lure,temperature,wind_direction,wind_speed,pressure,tide_level,tide_name,month_age
4632882,2023-05-27 09:50:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,40.0,ミジ団子,21.0,南,2.8,1024,141.9,小潮,7.5
4632849,2023-05-27 09:03:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,50.0,ミジ団子,21.0,南,2.8,1024,141.9,小潮,7.5
4631250,2023-05-27 01:27:00+09:00,249916,kan777(江戸前),1150,有明西ふ頭公園,2,シーバス,60.0,メタルバイブ30g,19.0,南,5.0,1023,136.2,小潮,7.5
4613259,2023-05-21 13:27:00+09:00,399853,もりたん,1150,有明西ふ頭公園,185,クロダイ,,ミジ貝,24.0,南南西,2.8,1008,16.2,大潮,1.5
4609421,2023-05-21 07:43:00+09:00,399853,もりたん,1150,有明西ふ頭公園,185,クロダイ,,ミジ貝,18.0,東北東,1.7,1010,152.4,大潮,1.5
4596730,2023-05-18 04:58:00+09:00,835354,40年ぶりのヘチ釣り,1150,有明西ふ頭公園,185,クロダイ,32.0,カニ,21.0,北北西,1.1,1015,181.8,大潮,27.9
4590915,2023-05-16 14:19:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,185,クロダイ,46.0,ミジ団子,25.0,北北西,1.1,1011,153.0,中潮,25.9
4590793,2023-05-16 13:58:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,185,クロダイ,50.0,ミジ団子,25.0,北北西,1.1,1011,130.8,中潮,25.9
4590755,2023-05-16 13:40:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,185,クロダイ,39.0,ミジ団子,25.0,北北西,1.1,1011,130.8,中潮,25.9
4590726,2023-05-16 13:00:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,975,キビレ,43.0,ミジ団子,25.0,北北西,1.1,1011,130.8,中潮,25.9
4577930,2023-05-13 09:58:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,,ミジ団子,18.0,南,4.2,1021,136.1,小潮,22.9
4577884,2023-05-13 09:34:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,43.0,ミジ団子,18.0,南,4.2,1021,136.1,小潮,22.9
4556586,2023-05-06 15:38:00+09:00,399853,もりたん,1150,有明西ふ頭公園,185,クロダイ,,イガイ,26.0,南南西,15.3,1004,117.5,大潮,15.9
4543750,2023-05-04 19:24:00+09:00,1050575,はるぼん,1150,有明西ふ頭公園,801,フッコ（ヒラスズキ）,20.0,,24.0,南,6.9,1017,143.1,大潮,13.9
4543375,2023-05-04 17:17:00+09:00,623637,泳がせはロマン,1150,有明西ふ頭公園,793,フッコ（マルスズキ）,46.0,,25.0,南,7.2,1018,182.8,大潮,13.9
4529650,2023-04-29 12:41:00+09:00,611927,のりくろ,1150,有明西ふ頭公園,793,フッコ（マルスズキ）,48.0,,23.0,南,9.4,1015,120.3,長潮,8.9
4529646,2023-04-29 07:41:00+09:00,611927,のりくろ,1150,有明西ふ頭公園,793,フッコ（マルスズキ）,45.0,,17.0,南南西,6.1,1018,118.6,長潮,8.9
4529641,2023-04-29 07:29:00+09:00,611927,のりくろ,1150,有明西ふ頭公園,793,フッコ（マルスズキ）,50.0,,17.0,南南西,6.1,1018,118.6,長潮,8.9
4511575,2023-04-28 08:21:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,47.0,イガイ団子,16.0,南西,1.9,1023,139.4,小潮,7.9
4477729,2023-04-17 16:39:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,45.0,イガイ団子,19.0,北北西,6.1,1012,170.4,中潮,26.4
4460162,2023-04-11 09:22:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,,カニ,18.0,南西,5.3,1019,159.1,中潮,20.4
4445934,2023-04-06 04:40:00+09:00,835354,40年ぶりのヘチ釣り,1150,有明西ふ頭公園,185,クロダイ,30.0,アオイソメ,17.0,南南西,10.0,1018,173.2,大潮,15.4
4441061,2023-04-04 16:05:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,40.5,カニ,20.0,南南東,2.8,1023,170.9,大潮,13.4
4355202,2023-03-04 18:34:00+09:00,855287,ざわめき,1150,有明西ふ頭公園,370,マハゼ,,,15.0,南東,2.8,1024,113.4,中潮,11.8
4284450,2023-01-28 22:41:00+09:00,295169,martin0318,1150,有明西ふ頭公園,164,クロメバル,10.0,,5.0,北,2.2,1011,135.5,小潮,6.3
4283508,2023-01-28 08:28:00+09:00,855287,ざわめき,1150,有明西ふ頭公園,751,モクズガニ,20.0,,3.0,北北西,6.7,1007,121.2,小潮,6.3
4225661,2023-01-03 19:22:00+09:00,891614,kiryuたまご,1150,有明西ふ頭公園,2,シーバス,20.0,青イソメ,8.0,南南西,2.2,1018,58.7,中潮,10.7
4196715,2022-12-23 10:52:00+09:00,432639,クロダイ釣りたい,1150,有明西ふ頭公園,185,クロダイ,45.0,,5.0,西南西,7.5,997,112.7,大潮,29.2
4192806,2022-12-20 16:43:00+09:00,281496,サジサン,1150,有明西ふ頭公園,2,シーバス,50.0,ニンジャリ,12.0,西,0.8,1021,146.4,中潮,26.2
4141766,2022-12-03 07:08:00+09:00,986808,釣り初心者のお父ちゃん,1150,有明西ふ頭公園,539,カタクチイワシ,,,9.0,北,3.9,1027,82.3,長潮,9.2
4127848,2022-11-27 15:30:00+09:00,976310,彩と桃,1150,有明西ふ頭公園,539,カタクチイワシ,,SHIMANO,18.0,北,3.6,1018,141.6,中潮,3.2
4116215,2022-11-25 23:32:00+09:00,489372,釣りは良いよね,1150,有明西ふ頭公園,796,セイゴ（マルスズキ）,,ジョルティミニ14g,16.0,南南東,4.7,1022,1.5,大潮,1.2
4095578,2022-11-20 12:05:00+09:00,587131,月6アングラーZ4,1150,有明西ふ頭公園,2,シーバス,,,13.0,北,5.0,1024,146.0,中潮,25.7
4093561,2022-11-20 00:10:00+09:00,362043,TK_angler,1150,有明西ふ頭公園,2,シーバス,38.5,DAIWA,14.0,東北東,2.8,1025,130.5,中潮,25.7
4078565,2022-11-15 20:20:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,56.0,バイブ  シュナイダー - ブルピン,13.0,北,4.4,1011,153.3,小潮,20.7
4043428,2022-11-08 07:31:00+09:00,911963,釣りの介,1150,有明西ふ頭公園,576,サッパ,10.0,,14.0,北北西,4.4,1018,159.9,大潮,13.7
4008751,2022-11-01 11:52:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,38.0,フジツボ,16.0,北,4.7,1025,160.7,小潮,6.7
3972966,2022-10-24 03:49:00+09:00,956122,1030yuya,1150,有明西ふ頭公園,185,クロダイ,30.0,,17.0,北東,6.1,1011,181.5,大潮,28.2
3957420,2022-10-21 19:52:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,796,セイゴ（マルスズキ）,,ローリングベイト - コノシロ,24.0,南南西,7.5,1024,120.4,若潮,25.2
3957399,2022-10-21 19:32:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,796,セイゴ（マルスズキ）,48.0,ローリングベイト - コノシロ,24.0,南南西,7.5,1024,120.4,若潮,25.2
3957370,2022-10-21 19:21:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,793,フッコ（マルスズキ）,60.0,ローリングベイト - コノシロ,24.0,南南西,7.5,1024,120.4,若潮,25.2
3945027,2022-10-18 10:41:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,40.5,フジツボ,17.0,北東,5.6,1012,136.7,小潮,22.2
3921708,2022-10-14 20:54:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,20,ソイ,25.0,Flash J - マイワシシルバー1.5in,19.0,北,5.3,1018,176.7,中潮,18.2
3921685,2022-10-14 20:54:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,20.0,Flash J - マイワシシルバー1.5in,19.0,北,5.3,1018,176.7,中潮,18.2
3918239,2022-10-13 20:41:00+09:00,532220,きよさく,1150,有明西ふ頭公園,793,フッコ（マルスズキ）,50.0,ゼッパー80,18.0,北,6.1,1023,171.8,中潮,17.2
3903690,2022-10-10 14:14:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,30.0,カニ,27.0,南南西,9.7,1008,109.6,大潮,14.2
3870798,2022-10-03 12:12:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,39.0,フジツボ,27.0,南南東,1.1,1021,156.1,小潮,7.2
3848806,2022-09-30 16:10:00+09:00,939911,アングラータカシ,1150,有明西ふ頭公園,185,クロダイ,51.0,,30.0,東,4.2,1015,145.1,中潮,4.2
3842784,2022-09-28 15:45:00+09:00,939911,アングラータカシ,1150,有明西ふ頭公園,185,クロダイ,31.0,,28.0,北,2.2,1007,128.0,中潮,2.2
3835207,2022-09-27 15:27:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,29.0,フジツボ,28.0,東,5.8,1012,124.7,大潮,1.2
3835189,2022-09-27 15:01:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,30.0,フジツボ,28.0,東,5.8,1012,124.7,大潮,1.2
3835174,2022-09-27 14:33:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,43.0,フジツボ,30.0,東北東,2.8,1014,85.2,大潮,1.2
3857848,2022-09-25 16:00:00+09:00,840742,アングラー54704507,1150,有明西ふ頭公園,38,イワシ,,,27.0,東北東,4.2,1016,192.3,大潮,28.8
3841028,2022-09-25 04:50:00+09:00,716346,しん(pesu034),1150,有明西ふ頭公園,28,ボラ,48.0,アオイソメ,23.0,北東,5.6,1014,196.3,大潮,28.8
3781741,2022-09-16 11:06:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,39.0,フジツボ,25.0,東,2.5,1016,148.5,中潮,19.8
3765821,2022-09-12 13:52:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,30.0,カニ,29.0,北東,4.7,1015,41.7,大潮,15.8
3730698,2022-09-05 13:35:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,30.0,フジツボ,30.0,東南東,2.2,1015,153.2,長潮,8.8
3730691,2022-09-05 12:52:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,47.0,フジツボ,30.0,東南東,2.2,1015,145.0,長潮,8.8
3699615,2022-08-29 17:06:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,35.0,,27.0,東,5.8,1017,184.2,中潮,1.8
3670111,2022-08-23 14:13:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,25.0,フジツボ,31.0,南南西,5.8,1005,141.6,若潮,25.4
3598165,2022-08-08 15:10:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,46.0,イガイ,35.0,南南西,9.7,1010,168.1,若潮,10.4
3585196,2022-08-06 11:45:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,28,ボラ,,,25.0,南東,1.7,1011,149.9,小潮,8.4
3580071,2022-08-05 12:24:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,36.0,イガイ,27.0,東北東,4.2,1008,145.5,小潮,7.4
3504807,2022-07-18 16:14:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,49.5,イガイ,32.0,南,3.6,1003,58.2,中潮,19.0
3614384,2022-07-18 08:30:00+09:00,815665,アサマズメ,1150,有明西ふ頭公園,575,コノシロ,27.0,,26.0,北北西,1.9,1003,188.7,中潮,19.0
3470104,2022-07-10 16:57:00+09:00,872221,電車で限界突破×アングラー,1150,有明西ふ頭公園,575,コノシロ,18.0,,32.0,南,7.2,1005,168.1,中潮,11.0
3465125,2022-07-10 06:00:00+09:00,877378,ゴンチチ,1150,有明西ふ頭公園,539,カタクチイワシ,,,25.0,南南西,5.6,1006,71.5,中潮,11.0
3516979,2022-07-03 13:08:00+09:00,891614,kiryuたまご,1150,有明西ふ頭公園,658,ギマ,,,34.0,南,6.7,1010,32.9,中潮,4.0
3424619,2022-07-01 18:34:00+09:00,617854,なかなか釣れんなぁ…,1150,有明西ふ頭公園,576,サッパ,15.0,,31.0,南,7.2,1014,178.7,中潮,2.0
3398928,2022-06-26 06:00:00+09:00,877378,ゴンチチ,1150,有明西ふ頭公園,539,カタクチイワシ,,,27.0,南西,3.9,1013,104.9,中潮,26.6
3383281,2022-06-22 12:59:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,40.0,,27.0,東南東,1.7,1009,142.1,小潮,22.6
3383276,2022-06-22 12:37:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,,,27.0,東南東,1.7,1009,142.1,小潮,22.6
3371116,2022-06-19 18:10:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,576,サッパ,,,27.0,南,7.5,1006,101.2,中潮,19.6
3371793,2022-06-19 16:16:00+09:00,443513,魚座マン,1150,有明西ふ頭公園,576,サッパ,,,29.0,南,7.5,1007,46.7,中潮,19.6
3384114,2022-06-19 05:30:00+09:00,877378,ゴンチチ,1150,有明西ふ頭公園,576,サッパ,,,22.0,南南西,4.7,1010,178.1,中潮,19.6
3358465,2022-06-17 17:30:00+09:00,779412,Chili Bomber,1150,有明西ふ頭公園,185,クロダイ,,,29.0,南,4.4,1009,104.0,中潮,17.6
3360315,2022-06-16 18:30:00+09:00,302183,JACCARA,1150,有明西ふ頭公園,185,クロダイ,45.0,,23.0,南,2.5,1008,182.0,中潮,16.6
3344297,2022-06-14 14:18:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,36.5,カニ,19.0,東北東,5.3,1019,68.5,大潮,14.6
3335903,2022-06-12 17:40:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,575,コノシロ,,,24.0,東北東,2.8,1006,179.5,大潮,12.6
3335409,2022-06-12 16:02:00+09:00,716346,しん(pesu034),1150,有明西ふ頭公園,2,シーバス,43.0,アオイソメ,23.0,北東,2.8,1006,185.4,大潮,12.6
3317509,2022-06-09 12:48:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,49.0,カニ,21.0,北東,2.2,1016,140.3,若潮,9.6
3278501,2022-06-01 19:48:00+09:00,723113,417,1150,有明西ふ頭公園,2,シーバス,,,25.0,南,6.7,1008,182.8,中潮,1.6
3271941,2022-05-31 15:08:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,36.0,カニ,20.0,北西,1.7,1004,86.0,大潮,0.6
3262376,2022-05-29 14:57:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,975,キビレ,40.0,,29.0,南南西,5.3,1005,119.1,大潮,28.3
3225565,2022-05-21 18:10:00+09:00,559138,skyway716,1150,有明西ふ頭公園,1245,イシモチ,28.0,,19.0,南南西,4.2,1010,76.6,中潮,20.3
3225472,2022-05-21 16:55:00+09:00,559138,skyway716,1150,有明西ふ頭公園,575,コノシロ,26.0,Teppan Vib 9g,20.0,南,5.0,1011,31.7,中潮,20.3
3245955,2022-05-21 08:33:00+09:00,404198,つかかず,1150,有明西ふ頭公園,539,カタクチイワシ,,,19.0,南南東,1.4,1014,169.5,中潮,20.3
3582087,2022-05-17 20:32:00+09:00,619140,湘南アングラーー,1150,有明西ふ頭公園,808,フッコ（タイリクスズキ）,52.0,アルデンテ,19.0,東,3.1,1019,181.0,大潮,16.3
3196509,2022-05-15 15:19:00+09:00,840742,アングラー54704507,1150,有明西ふ頭公園,57,サヨリ,32.0,,19.0,東南東,4.2,1010,160.2,大潮,14.3
3188425,2022-05-14 15:27:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,1245,イシモチ,30.0,,24.0,西南西,1.1,1002,173.5,大潮,13.3
3582098,2022-05-10 20:52:00+09:00,619140,湘南アングラーー,1150,有明西ふ頭公園,98,タイリクスズキ,61.0,ヤルキスティック,17.0,北東,6.1,1021,72.5,長潮,9.3
3136911,2022-05-03 17:30:00+09:00,388691,one oku Flavor,1150,有明西ふ頭公園,539,カタクチイワシ,7.0,,18.0,南,7.2,1018,170.2,中潮,2.3
3126339,2022-05-02 17:31:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,1245,イシモチ,30.0,,16.0,南,5.6,1009,171.0,大潮,1.3
3118438,2022-05-01 07:51:00+09:00,405259,チャリで来た釣り人,1150,有明西ふ頭公園,539,カタクチイワシ,,,13.0,南東,2.5,1016,160.7,大潮,0.3
3117789,2022-05-01 03:39:00+09:00,249916,kan777(江戸前),1150,有明西ふ頭公園,2,シーバス,53.0,フィール - ピンク,12.0,南東,3.6,1017,161.6,大潮,0.3
3106780,2022-04-28 19:46:00+09:00,723113,417,1150,有明西ふ頭公園,1245,イシモチ,,,18.0,東,4.4,1019,109.8,中潮,26.9
3103837,2022-04-27 23:14:00+09:00,249916,kan777(江戸前),1150,有明西ふ頭公園,2,シーバス,40.0,フィール - ピンク,20.0,東北東,6.7,1013,72.5,中潮,25.9
3073307,2022-04-22 21:06:00+09:00,723113,417,1150,有明西ふ頭公園,1245,イシモチ,,,20.0,南南東,2.2,1010,139.7,小潮,20.9
3192801,2022-04-17 06:11:00+09:00,400336,ハルタロウ,1150,有明西ふ頭公園,539,カタクチイワシ,,,11.0,東,2.2,1019,181.4,大潮,15.9
2966761,2022-03-01 18:43:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,49.0,スーサン - キャンデーグロー,15.0,北西,4.4,1008,143.5,大潮,27.9
3192796,2021-12-12 06:59:00+09:00,400336,ハルタロウ,1150,有明西ふ頭公園,22,サバ,,,12.0,南西,1.7,1018,78.0,小潮,7.8
2820659,2021-11-27 16:03:00+09:00,404198,つかかず,1150,有明西ふ頭公園,539,カタクチイワシ,,,14.0,北北西,9.2,1022,127.2,小潮,22.2
2803294,2021-11-20 17:47:00+09:00,589566,アカエイこわい,1150,有明西ふ頭公園,18,タチウオ,110.0,Grassminnow  - ミッドナイトグロウ,17.0,東北東,6.7,1019,194.2,大潮,15.2
