catch_id,caught_at,user_id,user_name,area_id,area_name,fish_id,fish_name,size,lure,weather
2047095,2021-02-20 19:37:00+09:00,447838,陽&耀,1150,有明西ふ頭公園,19,ハゼ,,,快晴
2047033,2021-02-20 17:20:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,19,ハゼ,19.0,,晴れ
2047091,2021-02-11 15:30:00+09:00,447838,陽&耀,1150,有明西ふ頭公園,19,ハゼ,,,晴れ
2027009,2021-02-09 14:39:00+09:00,406409,RYOssan(リョウ),1150,有明西ふ頭公園,19,ハゼ,19.0,,晴れ
2021286,2021-02-04 19:00:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,19,ハゼ,20.0,,晴れ
2021203,2021-02-04 15:18:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,19,ハゼ,18.0,,晴れ
2019240,2021-02-01 18:46:00+09:00,379593,アングラー8670212,1150,有明西ふ頭公園,19,ハゼ,17.0,,晴れ
2008098,2021-01-22 16:25:00+09:00,404198,つかかず,1150,有明西ふ頭公園,370,マハゼ,,,晴れ
1996925,2021-01-16 08:40:00+09:00,448662,IgnorantCoder,1150,有明西ふ頭公園,374,チチブ,5.0,,快晴
1990758,2021-01-11 17:50:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,17.0,えさ - 青イソメ,晴れ
1990712,2021-01-11 17:31:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,19.0,えさ - 青イソメ,晴れ
1990689,2021-01-11 17:20:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,16.0,えさ - 青イソメ,晴れ
1990646,2021-01-11 16:48:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,10.0,えさ - 青イソメ,晴れ
1990630,2021-01-11 16:40:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,18.5,えさ - 青イソメ,晴れ
1990601,2021-01-11 16:01:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,754,タイワンガザミ,28.0,えさ - 青イソメ,晴れ
1990565,2021-01-11 15:22:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,9.5,えさ - 青イソメ,晴れ
1990538,2021-01-11 14:49:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,15.0,えさ - 青イソメ,曇り
1990486,2021-01-11 14:10:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,37,カレイ,22.0,えさ - 青イソメ,曇り
1988046,2021-01-09 20:02:00+09:00,420526,KYOTA,1150,有明西ふ頭公園,19,ハゼ,,,晴れ
1988061,2021-01-09 19:38:00+09:00,420526,KYOTA,1150,有明西ふ頭公園,78,カニ,,,晴れ
1990900,2021-01-09 16:35:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,37,カレイ,40.0,,快晴
1978936,2021-01-02 18:26:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,18.0,えさ - 青イソメ,晴れ
1978922,2021-01-02 18:12:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,18.0,えさ - 青イソメ,晴れ
1978850,2021-01-02 17:21:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,18.0,えさ - 青イソメ,晴れ
1978836,2021-01-02 17:11:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,9.0,ブラー - 赤,晴れ
1978800,2021-01-02 16:35:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,6.0,えさ - 青イソメ,晴れ
1978732,2021-01-02 15:41:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,10.0,ブラー - 赤,晴れ
1976249,2020-12-31 16:48:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,16.0,えさ - 青イソメ,晴れ
1973219,2020-12-29 08:05:00+09:00,402675,Kooo,1150,有明西ふ頭公園,370,マハゼ,18.0,,快晴
1968616,2020-12-26 19:20:00+09:00,168307,いもむし,1150,有明西ふ頭公園,2,シーバス,, ペンシルベイト ストーム フラッタースティック マッドフラッシュ - グローゴーストクリアキャンディ,晴れ
1976605,2020-12-12 16:20:00+09:00,420526,KYOTA,1150,有明西ふ頭公園,2,シーバス,,,晴れ
1976622,2020-12-06 15:01:00+09:00,420526,KYOTA,1150,有明西ふ頭公園,22,サバ,,,晴れ
1976589,2020-11-28 16:22:00+09:00,420526,KYOTA,1150,有明西ふ頭公園,12,アジ,,,晴れ
1929216,2020-11-25 17:34:00+09:00,406682,カカロ,1150,有明西ふ頭公園,2,シーバス,75.0,コノシロ,曇り
1927540,2020-11-23 18:30:00+09:00,406682,カカロ,1150,有明西ふ頭公園,22,サバ,25.0,カタクチイワシ,晴れ
1926607,2020-11-23 17:08:00+09:00,404326,パサ男,1150,有明西ふ頭公園,25,カマス,35.0,vj16 - ピンク,晴れ
1919150,2020-11-20 13:24:00+09:00,406409,RYOssan(リョウ),1150,有明西ふ頭公園,576,サッパ,,,晴れ
2086092,2020-11-16 06:33:00+09:00,447936,"M,brothers",1150,有明西ふ頭公園,913,ワラサ,60.0,,晴れ
1907922,2020-11-14 06:54:00+09:00,281496,サジサン,1150,有明西ふ頭公園,2,シーバス,35.0,,快晴
1906290,2020-11-13 06:00:00+09:00,404198,つかかず,1150,有明西ふ頭公園,575,コノシロ,,,晴れ
1918125,2020-11-11 18:05:00+09:00,226815,tkb,1150,有明西ふ頭公園,18,タチウオ,,,晴れ
1901783,2020-11-10 12:57:00+09:00,406409,RYOssan(リョウ),1150,有明西ふ頭公園,575,コノシロ,24.0,,晴れ
1901014,2020-11-09 16:00:00+09:00,406544,アングラー1562977,1150,有明西ふ頭公園,12,アジ,10.0,,晴れ
1896213,2020-11-07 18:55:00+09:00,351671,カクレ,1150,有明西ふ頭公園,22,サバ,,,晴れ
1894355,2020-11-07 02:45:00+09:00,618963,Gin(ジン),1150,有明西ふ頭公園,25,カマス,25.0,VJ-16 - ライムグリーン,晴れ
1914029,2020-11-06 03:14:00+09:00,397361,み〜ざま,1150,有明西ふ頭公園,575,コノシロ,70.0,,晴れ
1890989,2020-11-04 18:49:00+09:00,283444,なりちゃん,1150,有明西ふ頭公園,18,タチウオ,,,晴れ
1890626,2020-11-04 18:43:00+09:00,413191,アングラーボス,1150,有明西ふ頭公園,18,タチウオ,93.0,,晴れ
1903109,2020-11-03 19:29:00+09:00,409080,アングラー5566,1150,有明西ふ頭公園,38,イワシ,5.0,,小雨
1888551,2020-11-03 17:24:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,185,クロダイ,19.0,,曇り
1890692,2020-11-03 17:22:00+09:00,281496,サジサン,1150,有明西ふ頭公園,2,シーバス,45.0,,曇り
1888316,2020-11-03 15:37:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,22,サバ,24.0,,曇り
1888184,2020-11-03 15:01:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,575,コノシロ,15.0,サビキ,曇り
1888326,2020-11-03 07:00:00+09:00,412108,大門(だいもん),1150,有明西ふ頭公園,576,サッパ,10.0,,小雨
1887791,2020-11-03 05:45:00+09:00,331327,一角獣,1150,有明西ふ頭公園,2,シーバス,44.0,,曇り
1886829,2020-11-02 19:08:00+09:00,353477,mame0128,1150,有明西ふ頭公園,2,シーバス,46.0,sasuke 120sf 烈波 - レッドヘッドパール,霧
1886825,2020-11-02 18:54:00+09:00,353477,mame0128,1150,有明西ふ頭公園,2,シーバス,43.0,sasuke 120sf 烈波 - レッドヘッドパール,霧
1885099,2020-11-01 21:50:00+09:00,262451,YG,1150,有明西ふ頭公園,18,タチウオ,120.0,VJ16 - チャート,晴れ
1885181,2020-11-01 17:52:00+09:00,404326,パサ男,1150,有明西ふ頭公園,2,シーバス,50.0,ジグパラマイクロ - 蓄光,晴れ
1884041,2020-11-01 17:11:00+09:00,71238,こば,1150,有明西ふ頭公園,2,シーバス,48.0,VJ-28 - ピンクヘッド,曇り
1881364,2020-10-31 19:25:00+09:00,404326,パサ男,1150,有明西ふ頭公園,2,シーバス,40.0,ジグパラマイクロ - 蓄光,快晴
1881591,2020-10-31 08:00:00+09:00,281496,サジサン,1150,有明西ふ頭公園,2,シーバス,,,快晴
1876499,2020-10-28 18:05:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,48,エイ,,,晴れ
1873714,2020-10-27 16:30:00+09:00,218081,アングラー9892452,1150,有明西ふ頭公園,22,サバ,25.0,,小雨
2254304,2020-10-26 15:17:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,575,コノシロ,,,晴れ
1870345,2020-10-25 10:00:00+09:00,382974,テイテイ大佐,1150,有明西ふ頭公園,576,サッパ,,,晴れ
1870305,2020-10-25 07:00:00+09:00,397072,87da,1150,有明西ふ頭公園,576,サッパ,,,快晴
2035823,2020-10-24 20:45:00+09:00,461131,Kobatatsu ,1150,有明西ふ頭公園,570,アカエイ,,,小雨
1866737,2020-10-24 17:32:00+09:00,404198,つかかず,1150,有明西ふ頭公園,25,カマス,36.0,,曇り
1867278,2020-10-24 15:00:00+09:00,397072,87da,1150,有明西ふ頭公園,576,サッパ,,,晴れ
1877802,2020-10-22 18:57:00+09:00,411823,Gratri-w,1150,有明西ふ頭公園,2,シーバス,48.0,,小雨
1862164,2020-10-21 18:40:00+09:00,351671,カクレ,1150,有明西ふ頭公園,575,コノシロ,,,晴れ
1861413,2020-10-21 17:25:00+09:00,353477,mame0128,1150,有明西ふ頭公園,456,マサバ,,アオイソメ,晴れ
1861473,2020-10-21 17:25:00+09:00,353477,mame0128,1150,有明西ふ頭公園,293,マアジ,,アオイソメ,晴れ
2069901,2020-10-21 15:51:00+09:00,468471,ゴーゴー@隅田川旧江戸川,1150,有明西ふ頭公園,2,シーバス,60.0,マキッパ10g - Aji,晴れ
1861596,2020-10-21 15:24:00+09:00,351671,カクレ,1150,有明西ふ頭公園,2,シーバス,63.0,ジグ20g - グリーン,晴れ
1861135,2020-10-21 11:50:00+09:00,404199,おたつさん,1150,有明西ふ頭公園,2,シーバス,82.0,,晴れ
1857380,2020-10-18 20:43:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,57,サヨリ,,,曇り
1877805,2020-10-18 17:34:00+09:00,411823,Gratri-w,1150,有明西ふ頭公園,2,シーバス,42.0,,晴れ
1912480,2020-10-18 17:32:00+09:00,850092,てるさん,1150,有明西ふ頭公園,2,シーバス,45.0,ローリングベイト,晴れ
1912481,2020-10-18 17:18:00+09:00,850092,てるさん,1150,有明西ふ頭公園,575,コノシロ,3.0,サビキ(コマセ無し),晴れ
1912502,2020-10-18 16:52:00+09:00,850092,てるさん,1150,有明西ふ頭公園,575,コノシロ,3.0,エアオグル - コノシロ,晴れ
2254299,2020-10-18 13:51:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,575,コノシロ,,,快晴
1854048,2020-10-18 04:30:00+09:00,378841,いいとも,1150,有明西ふ頭公園,12,アジ,15.0,,晴れ
1851653,2020-10-17 00:17:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,68.0,モアザン　リアルスティール - 不夜城,曇り
1851667,2020-10-17 00:17:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,969,チヌ,36.0,モアザン　リアルスティール - 不夜城,曇り
1844542,2020-10-12 17:52:00+09:00,401890,中じ,1150,有明西ふ頭公園,22,サバ,,,霧
1842755,2020-10-11 17:40:00+09:00,382974,テイテイ大佐,1150,有明西ふ頭公園,796,セイゴ（マルスズキ）,25.0,,晴れ
1840526,2020-10-11 01:45:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,61.0,シーバスハンターⅢ  s - イワシ,小雨
1836433,2020-10-07 21:34:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,42.0,シャロール - レインボーパール,曇り
1837233,2020-10-07 05:45:00+09:00,253623,ちょこち,1150,有明西ふ頭公園,796,セイゴ（マルスズキ）,28.0,,晴れ
1830260,2020-10-04 15:30:00+09:00,376467,小魚専科パンケーキ〆,1150,有明西ふ頭公園,576,サッパ,,,晴れ
1829125,2020-10-04 09:00:00+09:00,376467,小魚専科パンケーキ〆,1150,有明西ふ頭公園,1316,コハダ,10.0,,晴れ
1828968,2020-10-04 06:32:00+09:00,378841,いいとも,1150,有明西ふ頭公園,12,アジ,15.0,,晴れ
1816154,2020-09-27 20:35:00+09:00,353477,mame0128,1150,有明西ふ頭公園,2,シーバス,20.0,RJ-7,小雨
1814268,2020-09-27 11:52:00+09:00,333878,Bob35,1150,有明西ふ頭公園,575,コノシロ,,サビキ,晴れ
1814235,2020-09-27 09:03:00+09:00,333878,Bob35,1150,有明西ふ頭公園,22,サバ,,サビキ,晴れ
1813427,2020-09-27 05:30:00+09:00,378841,いいとも,1150,有明西ふ頭公園,12,アジ,15.0,,曇り
1795074,2020-09-19 17:25:00+09:00,281496,サジサン,1150,有明西ふ頭公園,2,シーバス,50.0,,小雨
1795049,2020-09-19 09:02:00+09:00,281496,サジサン,1150,有明西ふ頭公園,2,シーバス,30.0,,曇り
1766781,2020-09-03 17:25:00+09:00,302183,JACCARA,1150,有明西ふ頭公園,18,タチウオ,30.0,,小雨
1749946,2020-08-24 09:30:00+09:00,342725,Vegasblue,1150,有明西ふ頭公園,12,アジ,10.0,,晴れ
1714823,2020-08-07 22:24:00+09:00,376633,メジナ♡ˡºᵛᵉゆめかわいいアイドル,1150,有明西ふ頭公園,975,キビレ,,,晴れ
1702585,2020-08-01 14:54:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,340,マルタウグイ,55.0,,晴れ
1701762,2020-08-01 08:00:00+09:00,378841,いいとも,1150,有明西ふ頭公園,576,サッパ,15.0,,晴れ
1676107,2020-07-18 06:00:00+09:00,281496,サジサン,1150,有明西ふ頭公園,2,シーバス,62.0,ビックバッカーメタルバイブ - イワシ,雨
1666769,2020-07-12 13:37:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,23.0,えさ - 青イソメ,小雨
1666597,2020-07-12 12:02:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,9.0,えさ - 青イソメ,小雨
1666479,2020-07-12 11:08:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,22.0,えさ - 青イソメ,曇り
1656258,2020-07-05 10:53:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,24.0,えさ - 青イソメ,晴れ
1656190,2020-07-05 10:35:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,26.0,えさ - 青イソメ,晴れ
1656188,2020-07-05 10:34:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,27.0,えさ - 青イソメ,晴れ
1656187,2020-07-05 10:33:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,25.0,えさ - 青イソメ,晴れ
1656147,2020-07-05 10:18:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,25.0,えさ - 青イソメ,晴れ
1656102,2020-07-05 09:57:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,25.0,えさ - 青イソメ,晴れ
1655816,2020-07-05 07:54:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,29.0,えさ - 青イソメ,晴れ
1657768,2020-06-28 09:07:00+09:00,294345,アトモス,1150,有明西ふ頭公園,185,クロダイ,36.0,,雷雨
1633529,2020-06-21 12:30:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,27.0,えさ - ジャリメ,小雨
1633432,2020-06-21 11:44:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,658,ギマ,25.0,えさ - ジャリメ,小雨
1632739,2020-06-21 07:43:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,340,マルタウグイ,50.0,,小雨
1607274,2020-06-06 17:46:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,658,ギマ,25.0,,小雨
1606731,2020-06-06 08:35:00+09:00,309369,くまモン0202,1150,有明西ふ頭公園,658,ギマ,28.0,,晴れ
1669349,2020-06-04 12:30:00+09:00,380936,T&C,1150,有明西ふ頭公園,2,シーバス,53.0,,晴れ
1597690,2020-05-31 18:32:00+09:00,281496,サジサン,1150,有明西ふ頭公園,575,コノシロ,20.0,,晴れ
1531344,2020-04-12 15:50:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,19,ハゼ,,,曇り
1522695,2020-04-05 15:28:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,370,マハゼ,10.0,,霧
1504597,2020-03-20 18:13:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,40.0,シーバスハンターⅢ  s - イワシ,晴れ
1492811,2020-03-07 15:44:00+09:00,331327,一角獣,1150,有明西ふ頭公園,37,カレイ,32.0,,曇り
1491508,2020-03-01 15:10:00+09:00,331327,一角獣,1150,有明西ふ頭公園,37,カレイ,40.0,,晴れ
2858687,2020-01-27 13:55:00+09:00,587131,月6アングラーZ4,1150,有明西ふ頭公園,2,シーバス,,,霧
1443804,2020-01-05 02:32:00+09:00,294345,アトモス,1150,有明西ふ頭公園,14,カサゴ,21.0,,小雨
1433494,2019-12-29 19:17:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,804,セイゴ（ヒラスズキ）,,,曇り
1426414,2019-12-21 18:59:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,804,セイゴ（ヒラスズキ）,,,曇り
1424733,2019-12-19 01:07:00+09:00,294345,アトモス,1150,有明西ふ頭公園,185,クロダイ,34.0,,曇り
1424731,2019-12-19 00:51:00+09:00,294345,アトモス,1150,有明西ふ頭公園,796,セイゴ（マルスズキ）,18.0,,曇り
1479253,2019-12-15 16:07:00+09:00,347160,やまにい,1150,有明西ふ頭公園,796,セイゴ（マルスズキ）,40.0,鉄板バイブ20g - ピンクイワシ,快晴
1420178,2019-12-14 19:24:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,35.0,ワーム - 夜光,晴れ
1419768,2019-12-14 18:29:00+09:00,197588,schreck,1150,有明西ふ頭公園,2,シーバス,32.0,,晴れ
1409649,2019-11-30 22:01:00+09:00,333758,ゆきパパ,1150,有明西ふ頭公園,2,シーバス,30.0,サイレントアサシン,晴れ
2134600,2019-11-30 14:16:00+09:00,375334,ししお,1150,有明西ふ頭公園,920,イナダ,,,快晴
1399862,2019-11-24 18:35:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,32.0,シラスジグII - イワシ,晴れ
1392344,2019-11-18 17:48:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,35.0,バイブレーション - イワシカラー,晴れ
1389440,2019-11-16 19:54:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,32.0,バイブレーション - イワシカラー,晴れ
1389094,2019-11-16 18:19:00+09:00,322895,2525,1150,有明西ふ頭公園,2,シーバス,35.0,koume 70 - コットンキャンディー,晴れ
